origin,review_status,game_id,game_name,category_id,category_name,item_id,kind,prompt,answers_or_aliases,reason
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-17,identity,Assassin’s Creed,Assassin’s Creed | اساسنز كريد,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-18,identity,God of War,God of War | قاد أوف وور | جاد أوف وور,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-19,identity,Elden Ring,Elden Ring | إلدن رينغ | الدن رينق,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-20,identity,Spider-Man,Spider-Man | Marvel’s Spider-Man | سبايدرمان,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
NEW,FIX,guessing-challenge,تحدي التخمين,games,ألعاب,games-mario,identity,Super Mario,Super Mario | ماريو,NEW. يقبل «ماريو» ولا «Mario» اللاتيني.
NEW,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-zelda,identity,The Legend of Zelda,The Legend of Zelda | Zelda | زيلدا,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,guessing-challenge,تحدي التخمين,games,ألعاب,games-pokemon,identity,Pokemon,Pokemon | بوكيمون,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-roblox,identity,Roblox,Roblox | روبلوكس,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-free-fire,identity,Free Fire,Free Fire | فري فاير,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-clash-clans,identity,Clash of Clans,Clash of Clans | كلاش أوف كلانس,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-genshin,identity,Genshin Impact,Genshin Impact | جينشن,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-tekken,identity,Tekken,Tekken | تيكن,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-tetris,identity,Tetris,Tetris | تتريس,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-pacman,identity,Pac-Man,Pac-Man | باك مان,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-skyrim,identity,Skyrim,Skyrim | سكايرم,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
NEW,NEAR_DUPLICATE,guessing-challenge,تحدي التخمين,games,ألعاب,games-efootball,identity,eFootball,eFootball | PES | بيس,NEW. eFootball/PES بجانب FIFA الأصلي.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-sims,identity,The Sims,The Sims | ذا سيمز,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEAR_DUPLICATE,guessing-challenge,تحدي التخمين,games,ألعاب,games-dark-souls,identity,Dark Souls,Dark Souls | دارك سولز,NEW. دارك سولز بجانب إلدن رينغ الأصلي (نفس الاستوديو/النوع).
NEW,NEAR_DUPLICATE,guessing-challenge,تحدي التخمين,games,ألعاب,games-clash-royale,identity,Clash Royale,Clash Royale | كلاش رويال,NEW. كلاش رويال بجانب كلاش أوف كلانس الجديد.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-candy-crush,identity,Candy Crush,Candy Crush | كاندي كراش,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,FIX,guessing-challenge,تحدي التخمين,games,ألعاب,games-hollow-knight,identity,Hollow Knight,Hollow Knight,NEW. لا يوجد مقابل عربي، والعنوان نيش.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-baldurs,identity,Baldur’s Gate 3,Baldur’s Gate 3 | بالدرز غيت,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
NEW,FIX,guessing-challenge,تحدي التخمين,games,ألعاب,games-subway,identity,Subway Surfers,Subway Surfers,NEW. لا يوجد مقابل عربي لـ Subway Surfers.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,games,ألعاب,games-dota,identity,Dota 2,Dota 2 | دوتا,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-1,identity,آيفون,آيفون | iPhone,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-2,identity,أندرويد,أندرويد,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-3,identity,ويندوز,ويندوز,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-4,identity,ماك,ماك,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-5,identity,بلايستيشن,بلايستيشن,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-6,identity,إكس بوكس,إكس بوكس,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-7,identity,نينتندو سويتش,نينتندو سويتش,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-8,identity,لابتوب,لابتوب,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-9,identity,كمبيوتر,كمبيوتر,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-10,identity,روبوت,روبوت,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-11,identity,درون,درون,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-12,identity,ساعة ذكية,ساعة ذكية,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-13,identity,سماعات لاسلكية,سماعات لاسلكية,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-14,identity,كاميرا,كاميرا,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-15,identity,طابعة,طابعة,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-16,identity,فلاش ميموري,فلاش ميموري,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-17,identity,باور بانك,باور بانك,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-18,identity,نظارة واقع افتراضي,نظارة واقع افتراضي,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
NEW,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-whatsapp,identity,واتساب,واتساب | WhatsApp,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-youtube,identity,يوتيوب,يوتيوب | YouTube,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-tiktok,identity,تيك توك,تيك توك | TikTok,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-instagram,identity,إنستغرام,إنستغرام | Instagram,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-snapchat,identity,سناب شات,سناب شات | Snapchat,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-google,identity,جوجل,جوجل | Google,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-wifi,identity,واي فاي,واي فاي | WiFi,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-charger,identity,شاحن,شاحن | Charger,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-router,identity,راوتر,راوتر | Router,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-tv,identity,تلفاز,تلفاز | TV,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,guessing-challenge,تحدي التخمين,tech,تقنيات,tech-tablet,identity,تابلت,تابلت | Tablet,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
